"Elster Metering Systems","Printed: Wednesday, January 22, 2020 12:32:20 PM","","","","","","","","",""
"","--------31142540 05-Dec-19 9:00:16 AM","","","","","","","","",""
"Script Generated by SMARTset Version 1.1.6438.16169","","","","","","","","","",""
"Reading Created by SMARTset Version 1.1.6438.16169","","","","","","","","","",""
"Meter Firmware Build: 2-02006-A","","","","","","","","","",""
"Status: Program Completed Normally.   (000000)","","","","","","","","","",""
"Meter Constants","","","","","","","","","",""
"","Meter Constants","","","","","","","","",""
"","","Current Connection","","","","","","","",""
"","","","","Primary","Secondary","","Ratio","","",""
"","","","CT/VT","150","5","=","30.000","","",""
"","CT/VT Error","","","","","","","","",""
"","","CT Error %","0.00%","","","","","","",""
"","","VT Error %","0.00%","","","","","","",""
"","","","","","","","","","",""
"Time and Date","","","","","","","","","",""
"","Daylight Saving Setup","","","","","","","","",""
"","","Daylight Saving","Enabled","","","","","","",""
"","","Advance On","Every First Sunday of September at 01:00","","","","","","",""
"","","Retard On","Every First Sunday of April at 02:00","","","","","","",""
"","","Adjust By","1 hours","","","","","","",""
"","Meter Time","","","","","","","","",""
"","Meter Time:","Thursday, December 5, 2019 9:00:45 AM","","","","","","","",""
"","PC (or HHU) clock:","Thursday, December 5, 2019 9:00:22 AM","","","","","","","",""
"","Difference:","Meter is 0 days, 0 hours, 0 minutes, 23 seconds ahead","","","","","","","",""
"","","","","","","","","","",""
"Current Values","","","","","","","","","",""
"","Cumulative Registers","","","","","","","","",""
"","17-Oct-19","07:00","07:30","6.751200","0.000000","0.000000","0.000000","1.886400","6.751200",""
"","17-Oct-19","07:30","08:00","8.887200","0.000000","0.000000","0.000000","1.929600","8.887200",""
"","17-Oct-19","08:00","08:30","9.967200","0.000000","0.000000","0.000000","2.020800","9.967200",""
"","17-Oct-19","08:30","09:00","10.003000","0.000000","0.000000","0.000000","2.258400","10.003000",""
"","17-Oct-19","09:00","09:30","12.266000","0.000000","0.000000","0.000000","2.169600","12.266000",""
"","17-Oct-19","09:30","10:00","13.049000","0.000000","0.000000","0.000000","2.172000","13.049000",""
"","17-Oct-19","10:00","10:30","13.262000","0.000000","0.000000","0.000000","1.975200","13.262000",""
"","17-Oct-19","10:30","11:00","11.782000","0.000000","0.000000","0.000000","1.828800","11.782000",""
"","17-Oct-19","11:00","11:30","13.505000","0.000000","0.000000","0.000000","1.831200","13.505000",""
"","17-Oct-19","11:30","12:00","13.697000","0.000000","0.000000","0.000000","1.644000","13.697000",""
"","17-Oct-19","12:00","12:30","12.859000","0.000000","0.000000","0.000000","1.917600","12.859000",""
"","17-Oct-19","12:30","13:00","10.337000","0.000000","0.000000","0.000000","1.869600","10.337000",""
"","17-Oct-19","13:00","13:30","10.864000","0.000000","0.000000","0.000000","1.795200","10.864000",""
"","17-Oct-19","13:30","14:00","12.082000","0.000000","0.000000","0.000000","1.905600","12.082000",""
"","17-Oct-19","14:00","14:30","11.042000","0.000000","0.000000","0.000000","1.968000","11.042000",""
"","17-Oct-19","14:30","15:00","18.296000","0.000000","0.000000","0.000000","1.857600","18.296000",""
"","17-Oct-19","15:00","15:30","19.728000","0.000000","0.000000","0.000000","1.761600","19.728000",""
"","17-Oct-19","15:30","16:00","17.443000","0.000000","0.000000","0.000000","1.766400","17.443000",""
"","17-Oct-19","16:00","16:30","13.673000","0.000000","0.000000","0.000000","1.759200","13.673000",""
"","17-Oct-19","16:30","17:00","13.461000","0.000000","0.000000","0.000000","1.797600","13.461000",""
"","17-Oct-19","17:00","17:30","10.783000","0.000000","0.000000","0.000000","2.088000","10.783000",""
"","17-Oct-19","17:30","18:00","10.474000","0.000000","0.000000","0.000000","2.145600","10.474000",""
"","17-Oct-19","18:00","18:30","10.644000","0.000000","0.000000","0.000000","2.246400","10.644000",""
"","17-Oct-19","18:30","19:00","10.085000","0.000000","0.000000","0.000000","2.426400","10.085000",""
"","17-Oct-19","19:00","19:30","8.849000","0.000000","0.000000","0.000000","2.352000","8.849000",""
"","17-Oct-19","19:30","20:00","8.582400","0.000000","0.000000","0.000000","2.296800","8.582400",""
"","17-Oct-19","20:00","20:30","8.210400","0.000000","0.000000","0.000000","2.186400","8.210400",""
"","17-Oct-19","20:30","21:00","9.328800","0.000000","0.000000","0.000000","2.392800","9.328800",""
"","17-Oct-19","21:00","21:30","9.472800","0.000000","0.000000","0.000000","2.366400","9.472800",""
"","17-Oct-19","21:30","22:00","10.130000","0.000000","0.000000","0.000000","2.500800","10.130000",""
"","17-Oct-19","22:00","22:30","11.914000","0.000000","0.000000","0.000000","2.448000","11.914000",""
"","17-Oct-19","22:30","23:00","11.558000","0.000000","0.000000","0.000000","2.546400","11.558000",""
"","17-Oct-19","23:00","23:30","10.579000","0.000000","0.000000","0.000000","2.460000","10.579000",""
"","17-Oct-19","23:30","00:00","10.111000","0.000000","0.000000","0.000000","2.157600","10.111000",""
"","18-Oct-19","00:00","00:30","11.595000","0.000000","0.000000","0.000000","2.210400","11.595000",""
"","18-Oct-19","00:30","01:00","10.248000","0.000000","0.000000","0.000000","1.850400","10.248000",""
"","18-Oct-19","01:00","01:30","9.117800","0.000000","0.000000","0.000000","1.478400","9.117800",""
"","18-Oct-19","01:30","02:00","8.846400","0.000000","0.000000","0.000000","1.620000","8.846400",""
"","18-Oct-19","02:00","02:30","8.366400","0.000000","0.000000","0.000000","1.516800","8.366400",""
"","18-Oct-19","02:30","03:00","8.959200","0.000000","0.000000","0.000000","1.596000","8.959200",""
"","18-Oct-19","03:00","03:30","9.264000","0.000000","0.000000","0.000000","1.432800","9.264000",""
"","18-Oct-19","03:30","04:00","9.825600","0.000000","0.000000","0.000000","1.773600","9.825600",""
"","18-Oct-19","04:00","04:30","9.722400","0.000000","0.000000","0.000000","1.855200","9.722400",""
"","18-Oct-19","04:30","05:00","10.358000","0.000000","0.000000","0.000000","2.006400","10.358000",""
"","18-Oct-19","05:00","05:30","9.713200","0.000000","0.000000","0.000000","1.838400","9.713200",""
"","18-Oct-19","05:30","06:00","8.796000","0.000000","0.000000","0.000000","1.898400","8.796000",""
"","18-Oct-19","06:00","06:30","9.002400","0.000000","0.000000","0.000000","1.824000","9.002400",""
"","18-Oct-19","06:30","07:00","9.777600","0.000000","0.000000","0.000000","1.915200","9.777600",""
"","18-Oct-19","07:00","07:30","10.291000","0.000000","0.000000","0.000000","1.958400","10.291000",""
"","18-Oct-19","07:30","08:00","10.188000","0.000000","0.000000","0.000000","1.711200","10.188000",""
"","18-Oct-19","08:00","08:30","10.029000","0.000000","0.000000","0.000000","1.670400","10.029000",""
"","18-Oct-19","08:30","09:00","9.420800","0.000000","0.000000","0.000000","1.951200","9.420800",""
"","18-Oct-19","09:00","09:30","9.633600","0.000000","0.000000","0.000000","2.078400","9.633600",""
"","18-Oct-19","09:30","10:00","12.540000","0.000000","0.000000","0.000000","2.011200","12.540000",""
"","18-Oct-19","10:00","10:30","12.480000","0.000000","0.000000","0.000000","1.920000","12.480000",""
"","18-Oct-19","10:30","11:00","9.871200","0.000000","0.000000","0.000000","2.095200","9.871200",""
"","18-Oct-19","11:00","11:30","9.828000","0.000000","0.000000","0.000000","2.270400","9.828000",""
"","18-Oct-19","11:30","12:00","10.440000","0.000000","0.000000","0.000000","2.493600","10.440000",""
"","18-Oct-19","12:00","12:30","10.924000","0.000000","0.000000","0.000000","2.270400","10.924000",""
"","18-Oct-19","12:30","13:00","13.745000","0.000000","0.000000","0.000000","2.181600","13.745000",""
"","18-Oct-19","13:00","13:30","11.268000","0.000000","0.000000","0.000000","1.929600","11.268000",""
"","18-Oct-19","13:30","14:00","10.884000","0.000000","0.000000","0.000000","1.927200","10.884000",""
"","18-Oct-19","14:00","14:30","10.462000","0.000000","0.000000","0.000000","1.968000","10.462000",""
"","18-Oct-19","14:30","15:00","11.700000","0.000000","0.000000","0.000000","2.116800","11.700000",""
"","18-Oct-19","15:00","15:30","12.900000","0.000000","0.000000","0.000000","1.996800","12.900000",""
"","18-Oct-19","15:30","16:00","8.949800","0.000000","0.000000","0.000000","2.152800","8.949800",""
"","18-Oct-19","16:00","16:30","7.771200","0.000000","0.000000","0.000000","2.191200","7.771200",""
"","18-Oct-19","16:30","17:00","9.000000","0.000000","0.000000","0.000000","2.229600","9.000000",""
"","18-Oct-19","17:00","17:30","8.306400","0.000000","0.000000","0.000000","2.076000","8.306400",""
"","18-Oct-19","17:30","18:00","7.672800","0.000000","0.000000","0.000000","2.200800","7.672800",""
"","18-Oct-19","18:00","18:30","8.455200","0.000000","0.000000","0.000000","1.668000","8.455200",""
"","18-Oct-19","18:30","19:00","8.652000","0.000000","0.000000","0.000000","1.742400","8.652000",""
"","18-Oct-19","19:00","19:30","9.376800","0.000000","0.000000","0.000000","2.155200","9.376800",""
"","18-Oct-19","19:30","20:00","8.577600","0.000000","0.000000","0.000000","1.864800","8.577600",""
"","18-Oct-19","20:00","20:30","6.916800","0.000000","0.000000","0.000000","2.071200","6.916800",""
"","18-Oct-19","20:30","21:00","6.230400","0.000000","0.000000","0.000000","2.157600","6.230400",""
"","18-Oct-19","21:00","21:30","6.156000","0.000000","0.000000","0.000000","2.395200","6.156000",""
"","18-Oct-19","21:30","22:00","5.740800","0.000000","0.000000","0.000000","2.378400","5.740800",""
"","18-Oct-19","22:00","22:30","6.252000","0.000000","0.000000","0.000000","2.340000","6.252000",""
"","18-Oct-19","22:30","23:00","6.662400","0.000000","0.000000","0.000000","2.582400","6.662400",""
"","18-Oct-19","23:00","23:30","8.229600","0.000000","0.000000","0.000000","2.678400","8.229600",""
"","18-Oct-19","23:30","00:00","8.359200","0.000000","0.000000","0.000000","2.652000","8.359200",""
"","19-Oct-19","00:00","00:30","9.228000","0.000000","0.000000","0.000000","2.464800","9.228000",""
"","19-Oct-19","00:30","01:00","8.995200","0.000000","0.000000","0.000000","2.378400","8.995200",""
"","19-Oct-19","01:00","01:30","7.797600","0.000000","0.000000","0.000000","2.474400","7.797600",""
"","19-Oct-19","01:30","02:00","7.000800","0.000000","0.000000","0.000000","1.941600","7.000800",""
"","19-Oct-19","02:00","02:30","6.974400","0.000000","0.000000","0.000000","2.056800","6.974400",""
"","19-Oct-19","02:30","03:00","7.118400","0.000000","0.000000","0.000000","1.968000","7.118400",""
"","19-Oct-19","03:00","03:30","6.794400","0.000000","0.000000","0.000000","1.941600","6.794400",""
"","19-Oct-19","03:30","04:00","7.233600","0.000000","0.000000","0.000000","1.874400","7.233600",""
"","19-Oct-19","04:00","04:30","7.653600","0.000000","0.000000","0.000000","2.011200","7.653600",""
"","19-Oct-19","04:30","05:00","7.692000","0.000000","0.000000","0.000000","2.265600","7.692000",""
"","19-Oct-19","05:00","05:30","9.242400","0.000000","0.000000","0.000000","2.172000","9.242400",""
"","19-Oct-19","05:30","06:00","7.867200","0.000000","0.000000","0.000000","2.222400","7.867200",""
"","19-Oct-19","06:00","06:30","9.304800","0.000000","0.000000","0.000000","2.025600","9.304800",""
"","19-Oct-19","06:30","07:00","9.470400","0.000000","0.000000","0.000000","1.675200","9.470400",""
"","19-Oct-19","07:00","07:30","10.012000","0.000000","0.000000","0.000000","1.756800","10.012000",""
"","19-Oct-19","07:30","08:00","10.097000","0.000000","0.000000","0.000000","1.560000","10.097000",""
"","19-Oct-19","08:00","08:30","9.615000","0.000000","0.000000","0.000000","1.677600","9.615000",""
"","19-Oct-19","08:30","09:00","9.103200","0.000000","0.000000","0.000000","1.785600","9.103200",""
"","19-Oct-19","09:00","09:30","7.308000","0.000000","0.000000","0.000000","1.948800","7.308000",""
"","19-Oct-19","09:30","10:00","8.164800","0.000000","0.000000","0.000000","2.148000","8.164800",""
"","19-Oct-19","10:00","10:30","8.808000","0.000000","0.000000","0.000000","2.107200","8.808000",""
"","19-Oct-19","10:30","11:00","7.963200","0.000000","0.000000","0.000000","2.001600","7.963200",""
"","19-Oct-19","11:00","11:30","10.692000","0.000000","0.000000","0.000000","2.032800","10.692000",""
"","19-Oct-19","11:30","12:00","11.248000","0.000000","0.000000","0.000000","2.104800","11.248000",""
"","19-Oct-19","12:00","12:30","13.964000","0.000000","0.000000","0.000000","2.299200","13.964000",""
"","19-Oct-19","12:30","13:00","16.696000","0.000000","0.000000","0.000000","2.016000","16.696000",""
"","19-Oct-19","13:00","13:30","13.488000","0.000000","0.000000","0.000000","1.944000","13.488000",""
"","19-Oct-19","13:30","14:00","17.076000","0.000000","0.000000","0.000000","2.061600","17.076000",""
"","19-Oct-19","14:00","14:30","17.700000","0.000000","0.000000","0.000000","1.900800","17.700000",""
"","19-Oct-19","14:30","15:00","14.628000","0.000000","0.000000","0.000000","2.104800","14.628000",""
"","19-Oct-19","15:00","15:30","13.344000","0.000000","0.000000","0.000000","1.948800","13.344000",""
"","19-Oct-19","15:30","16:00","10.808000","0.000000","0.000000","0.000000","2.100000","10.808000",""
"","19-Oct-19","16:00","16:30","8.848800","0.000000","0.000000","0.000000","2.193600","8.848800",""
"","19-Oct-19","16:30","17:00","10.286000","0.000000","0.000000","0.000000","1.778400","10.286000",""
"","19-Oct-19","17:00","17:30","9.314800","0.000000","0.000000","0.000000","1.857600","9.314800",""
"","19-Oct-19","17:30","18:00","6.969600","0.000000","0.000000","0.000000","1.924800","6.969600",""
"","19-Oct-19","18:00","18:30","7.603200","0.000000","0.000000","0.000000","1.507200","7.603200",""
"","19-Oct-19","18:30","19:00","8.181600","0.000000","0.000000","0.000000","1.545600","8.181600",""
"","19-Oct-19","19:00","19:30","9.324000","0.000000","0.000000","0.000000","1.888800","9.324000",""
"","19-Oct-19","19:30","20:00","10.094000","0.000000","0.000000","0.000000","2.088000","10.094000",""
"","19-Oct-19","20:00","20:30","9.895600","0.000000","0.000000","0.000000","2.246400","9.895600",""
"","19-Oct-19","20:30","21:00","9.182400","0.000000","0.000000","0.000000","2.512800","9.182400",""
"","19-Oct-19","21:00","21:30","8.174400","0.000000","0.000000","0.000000","2.395200","8.174400",""
"","19-Oct-19","21:30","22:00","7.934400","0.000000","0.000000","0.000000","2.272800","7.934400",""
"","19-Oct-19","22:00","22:30","7.447200","0.000000","0.000000","0.000000","2.452800","7.447200",""
"","19-Oct-19","22:30","23:00","7.111200","0.000000","0.000000","0.000000","2.203200","7.111200",""
"","19-Oct-19","23:00","23:30","6.729600","0.000000","0.000000","0.000000","2.260800","6.729600",""
"","19-Oct-19","23:30","00:00","6.540000","0.000000","0.000000","0.000000","2.217600","6.540000",""
"","20-Oct-19","00:00","00:30","7.413600","0.000000","0.000000","0.000000","2.008800","7.413600",""
"","20-Oct-19","00:30","01:00","7.610400","0.000000","0.000000","0.000000","2.212800","7.610400",""
"","20-Oct-19","01:00","01:30","6.981600","0.000000","0.000000","0.000000","1.850400","6.981600",""
"","20-Oct-19","01:30","02:00","7.432800","0.000000","0.000000","0.000000","1.963200","7.432800",""
"","20-Oct-19","02:00","02:30","7.742400","0.000000","0.000000","0.000000","2.114400","7.742400",""
"","20-Oct-19","02:30","03:00","7.845600","0.000000","0.000000","0.000000","2.073600","7.845600",""
"","20-Oct-19","03:00","03:30","7.449600","0.000000","0.000000","0.000000","2.040000","7.449600",""
"","20-Oct-19","03:30","04:00","6.981600","0.000000","0.000000","0.000000","1.768800","6.981600",""
"","20-Oct-19","04:00","04:30","6.732000","0.000000","0.000000","0.000000","2.052000","6.732000",""
"","20-Oct-19","04:30","05:00","6.580800","0.000000","0.000000","0.000000","1.912800","6.580800",""
"","20-Oct-19","05:00","05:30","6.304800","0.000000","0.000000","0.000000","1.860000","6.304800",""
"","20-Oct-19","05:30","06:00","5.712000","0.000000","0.000000","0.000000","1.900800","5.712000",""
"","20-Oct-19","06:00","06:30","7.514400","0.000000","0.000000","0.000000","1.420800","7.514400",""
"","20-Oct-19","06:30","07:00","8.556000","0.000000","0.000000","0.000000","1.389600","8.556000",""
"","20-Oct-19","07:00","07:30","8.620800","0.000000","0.000000","0.000000","1.675200","8.620800",""
"","20-Oct-19","07:30","08:00","9.984000","0.000000","0.000000","0.000000","1.488000","9.984000",""
"","20-Oct-19","08:00","08:30","10.723000","0.000000","0.000000","0.000000","1.610400","10.723000",""
"","20-Oct-19","08:30","09:00","9.261800","0.000000","0.000000","0.000000","1.876800","9.261800",""
"","20-Oct-19","09:00","09:30","9.777600","0.000000","0.000000","0.000000","1.864800","9.777600",""
"","20-Oct-19","09:30","10:00","11.373000","0.000000","0.000000","0.000000","1.819200","11.373000",""
"","20-Oct-19","10:00","10:30","12.694000","0.000000","0.000000","0.000000","1.924800","12.694000",""
"","20-Oct-19","10:30","11:00","15.209000","0.000000","0.000000","0.000000","2.064000","15.209000",""
"","20-Oct-19","11:00","11:30","14.932000","0.000000","0.000000","0.000000","2.032800","14.932000",""
"","20-Oct-19","11:30","12:00","13.059000","0.000000","0.000000","0.000000","2.076000","13.059000",""
"","20-Oct-19","12:00","12:30","15.077000","0.000000","0.000000","0.000000","2.102400","15.077000",""
"","20-Oct-19","12:30","13:00","15.684000","0.000000","0.000000","0.000000","2.109600","15.684000",""
"","20-Oct-19","13:00","13:30","14.400000","0.000000","0.000000","0.000000","2.376000","14.400000",""
"","20-Oct-19","13:30","14:00","12.890000","0.000000","0.000000","0.000000","2.184000","12.890000",""
"","20-Oct-19","14:00","14:30","17.162000","0.000000","0.000000","0.000000","2.184000","17.162000",""
"","20-Oct-19","14:30","15:00","17.225000","0.000000","0.000000","0.000000","2.150400","17.225000",""
"","20-Oct-19","15:00","15:30","13.726000","0.000000","0.000000","0.000000","2.011200","13.726000",""
"","20-Oct-19","15:30","16:00","10.829000","0.000000","0.000000","0.000000","1.951200","10.829000",""
"","20-Oct-19","16:00","16:30","11.172000","0.000000","0.000000","0.000000","2.155200","11.172000",""
"","20-Oct-19","16:30","17:00","12.254000","0.000000","0.000000","0.000000","1.992000","12.254000",""
"","20-Oct-19","17:00","17:30","9.972400","0.000000","0.000000","0.000000","1.768800","9.972400",""
"","20-Oct-19","17:30","18:00","9.583200","0.000000","0.000000","0.000000","1.972800","9.583200",""
"","20-Oct-19","18:00","18:30","8.397600","0.000000","0.000000","0.000000","1.836000","8.397600",""
"","20-Oct-19","18:30","19:00","8.625600","0.000000","0.000000","0.000000","2.133600","8.625600",""
"","20-Oct-19","19:00","19:30","10.464000","0.000000","0.000000","0.000000","2.164800","10.464000",""
"","20-Oct-19","19:30","20:00","11.668000","0.000000","0.000000","0.000000","2.210400","11.668000",""
"","20-Oct-19","20:00","20:30","11.424000","0.000000","0.000000","0.000000","2.169600","11.424000",""
"","20-Oct-19","20:30","21:00","10.743000","0.000000","0.000000","0.000000","2.251200","10.743000",""
"","20-Oct-19","21:00","21:30","10.334000","0.000000","0.000000","0.000000","2.277600","10.334000",""
"","20-Oct-19","21:30","22:00","10.349000","0.000000","0.000000","0.000000","2.342400","10.349000",""
"","20-Oct-19","22:00","22:30","9.485200","0.000000","0.000000","0.000000","2.126400","9.485200",""
"","20-Oct-19","22:30","23:00","9.144000","0.000000","0.000000","0.000000","2.368800","9.144000",""
"","20-Oct-19","23:00","23:30","8.745600","0.000000","0.000000","0.000000","2.397600","8.745600",""
"","20-Oct-19","23:30","00:00","10.032000","0.000000","0.000000","0.000000","2.385600","10.032000",""
"","21-Oct-19","00:00","00:30","10.838000","0.000000","0.000000","0.000000","2.148000","10.838000",""
"","21-Oct-19","00:30","01:00","10.363000","0.000000","0.000000","0.000000","2.088000","10.363000",""
"","21-Oct-19","01:00","01:30","8.674200","0.000000","0.000000","0.000000","1.852800","8.674200",""
"","21-Oct-19","01:30","02:00","7.953600","0.000000","0.000000","0.000000","1.653600","7.953600",""
"","21-Oct-19","02:00","02:30","8.232000","0.000000","0.000000","0.000000","1.756800","8.232000",""
